Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
2754.5,-2.8076e-07,-0.6604,-0.6604,0.0,-2.879e-06,-2.1113e-05,-3.4068e-05,1.9193e-06,-6.2379e-06,-3.3109e-05,2.4951e-05,2.975e-05,-3.3589e-06
2755.0,-2.9602e-07,-0.6601,-0.6601,0.0,-3.3589e-06,-2.1593e-05,-3.5028e-05,0.0,-5.758e-06,-3.1189e-05,2.3512e-05,2.975e-05,-2.879e-06
2755.5,-2.8076e-07,-0.6601,-0.6601,0.0,-3.3589e-06,-2.1113e-05,-3.4548e-05,4.7984e-07,-5.758e-06,-3.2149e-05,2.5431e-05,3.071e-05,-3.8387e-06
2756.0,-2.8076e-07,-0.6604,-0.6604,0.0,-4.3185e-06,-2.0633e-05,-3.3589e-05,4.7984e-07,-6.7177e-06,-3.2149e-05,2.4951e-05,3.071e-05,-2.879e-06
2756.5,-2.8992e-07,-0.66071,-0.66071,0.0,-4.3185e-06,-2.0153e-05,-3.5028e-05,-4.7984e-07,-5.758e-06,-3.3589e-05,2.5431e-05,3.023e-05,-1.9193e-06
2757.0,-3.0823e-07,-0.6604,-0.6604,0.0,-3.3589e-06,-2.1593e-05,-3.5988e-05,-1.4395e-06,-6.7177e-06,-3.4548e-05,2.5431e-05,2.975e-05,0.0
2757.5,-1.8616e-07,-0.6604,-0.6604,0.0,-4.3185e-06,-1.9673e-05,-3.3109e-05,0.0,-4.3185e-06,-3.023e-05,2.927e-05,3.1189e-05,1.9193e-06
2758.0,-4.5776e-08,-0.6604,-0.6604,0.0,-2.879e-06,-1.5355e-05,-3.023e-05,3.8387e-06,-1.4395e-06,-2.879e-05,3.2149e-05,3.3109e-05,2.3992e-06
2758.5,1.8311e-08,-0.66071,-0.66071,0.0,-2.3992e-06,-1.3435e-05,-2.975e-05,5.758e-06,0.0,-2.831e-05,3.2629e-05,3.4548e-05,3.8387e-06
2759.0,6.1035e-09,-0.6604,-0.6604,0.0,-1.9193e-06,-1.3915e-05,-3.023e-05,6.2379e-06,-4.7984e-07,-2.831e-05,3.2149e-05,3.4548e-05,2.879e-06
2759.5,3.9673e-08,-0.6601,-0.6601,0.0,-1.4395e-06,-1.3915e-05,-2.975e-05,7.1975e-06,-9.5967e-07,-2.5911e-05,3.3109e-05,3.4548e-05,3.3589e-06
2760.0,5.4932e-08,-0.65979,-0.65979,0.0,-1.9193e-06,-1.3435e-05,-2.927e-05,7.1975e-06,4.7984e-07,-2.5431e-05,3.1669e-05,3.5508e-05,3.8387e-06
2760.5,7.019e-08,-0.65948,-0.65948,0.0,-1.9193e-06,-1.2956e-05,-2.831e-05,8.1572e-06,0.0,-2.5431e-05,3.1669e-05,3.5988e-05,3.8387e-06
2761.0,6.1035e-08,-0.65918,-0.65918,0.0,-9.5967e-07,-1.1036e-05,-2.927e-05,8.1572e-06,-4.7984e-07,-2.6871e-05,3.3109e-05,3.5028e-05,1.9193e-06
2761.5,3.9673e-08,-0.65948,-0.65948,0.0,-9.5967e-07,-1.3915e-05,-2.783e-05,6.2379e-06,4.7984e-07,-2.5431e-05,3.071e-05,3.5988e-05,9.5967e-07
2762.0,1.2207e-08,-0.6601,-0.6601,0.0,-1.9193e-06,-1.3915e-05,-2.7351e-05,5.758e-06,9.5967e-07,-3.023e-05,3.071e-05,3.7427e-05,4.7984e-07
2762.5,3.0518e-09,-0.6604,-0.6604,0.0,-1.4395e-06,-1.3915e-05,-2.927e-05,5.758e-06,1.4395e-06,-3.071e-05,3.1189e-05,3.7427e-05,0.0
2763.0,-1.2207e-08,-0.6601,-0.6601,0.0,-9.5967e-07,-1.3915e-05,-3.2149e-05,6.7177e-06,1.9193e-06,-3.1189e-05,3.1189e-05,3.6947e-05,-4.7984e-07
2763.5,-6.4087e-08,-0.6604,-0.6604,0.0,-4.7984e-07,-1.4875e-05,-3.4068e-05,7.1975e-06,0.0,-3.2149e-05,3.1189e-05,3.5028e-05,-1.9193e-06
2764.0,-6.4087e-08,-0.65979,-0.65979,0.0,-4.7984e-07,-1.3435e-05,-3.3589e-05,8.1572e-06,-1.9193e-06,-3.3109e-05,3.3589e-05,3.2629e-05,-1.9193e-06
2764.5,9.1553e-09,-0.6604,-0.6604,0.0,-9.5967e-07,-1.2956e-05,-3.023e-05,8.6371e-06,-4.7984e-07,-3.071e-05,3.3589e-05,3.4068e-05,4.7984e-07
2765.0,6.1035e-09,-0.6601,-0.6601,0.0,-1.4395e-06,-1.4395e-05,-2.879e-05,6.7177e-06,0.0,-2.7351e-05,3.2629e-05,3.3589e-05,0.0
2765.5,3.9673e-08,-0.6604,-0.6604,0.0,-1.4395e-06,-1.4875e-05,-2.6871e-05,7.1975e-06,1.4395e-06,-2.783e-05,3.1189e-05,3.7427e-05,0.0
2766.0,-3.3569e-08,-0.6604,-0.6604,0.0,-1.9193e-06,-1.6314e-05,-3.1189e-05,5.2782e-06,9.5967e-07,-3.023e-05,3.071e-05,3.6947e-05,4.7984e-07
2766.5,-2.1362e-08,-0.66071,-0.66071,0.0,-2.3992e-06,-1.3915e-05,-3.2149e-05,6.7177e-06,1.9193e-06,-3.2149e-05,3.1669e-05,3.7427e-05,-4.7984e-07
2767.0,-6.4087e-08,-0.6604,-0.6604,0.0,-1.9193e-06,-1.2956e-05,-3.3589e-05,8.1572e-06,0.0,-3.4068e-05,3.2149e-05,3.3589e-05,-1.4395e-06
2767.5,-1.1292e-07,-0.6604,-0.6604,0.0,-1.9193e-06,-1.2956e-05,-3.3589e-05,6.7177e-06,-1.4395e-06,-3.5508e-05,3.1189e-05,3.3109e-05,-3.3589e-06
2768.0,-1.3733e-07,-0.6601,-0.6601,0.0,-1.9193e-06,-1.5835e-05,-3.4548e-05,5.758e-06,-2.879e-06,-3.3589e-05,3.023e-05,3.2629e-05,-1.4395e-06
2768.5,-1.1902e-07,-0.6601,-0.6601,0.0,-1.4395e-06,-1.7274e-05,-3.5028e-05,7.6774e-06,-2.3992e-06,-3.2629e-05,3.2149e-05,3.2149e-05,-1.9193e-06
2769.0,-1.5564e-07,-0.6604,-0.6604,0.0,-4.7984e-07,-1.9193e-05,-3.5028e-05,8.6371e-06,-4.3185e-06,-3.2629e-05,2.927e-05,3.071e-05,-1.4395e-06
2769.5,-2.1667e-07,-0.65948,-0.65948,0.0,0.0,-1.9673e-05,-3.6468e-05,5.2782e-06,-6.2379e-06,-3.4068e-05,3.023e-05,2.927e-05,-2.3992e-06
2770.0,-2.3804e-07,-0.65948,-0.65948,0.0,-4.7984e-07,-2.0153e-05,-3.6468e-05,3.8387e-06,-7.6774e-06,-3.3589e-05,2.927e-05,2.927e-05,-1.4395e-06
2770.5,-2.7466e-07,-0.65979,-0.65979,0.0,-1.4395e-06,-2.1593e-05,-3.5988e-05,3.3589e-06,-8.1572e-06,-3.4068e-05,2.831e-05,2.927e-05,-2.879e-06
2771.0,-2.6855e-07,-0.6601,-0.6601,0.0,-1.4395e-06,-2.2552e-05,-3.5508e-05,2.3992e-06,-6.7177e-06,-3.3109e-05,2.6871e-05,3.071e-05,-2.879e-06
2771.5,-3.0823e-07,-0.66071,-0.66071,0.0,-2.3992e-06,-2.2552e-05,-3.5988e-05,1.4395e-06,-7.6774e-06,-3.3109e-05,2.4951e-05,3.023e-05,-3.3589e-06
2772.0,-2.9602e-07,-0.66071,-0.66071,0.0,-2.3992e-06,-2.0633e-05,-3.5028e-05,9.5967e-07,-6.7177e-06,-3.4548e-05,2.4951e-05,3.1669e-05,-4.7984e-06
2772.5,-2.9297e-07,-0.66071,-0.66071,0.0,-2.879e-06,-2.0633e-05,-3.5028e-05,0.0,-6.7177e-06,-3.4068e-05,2.5911e-05,3.023e-05,-2.879e-06
2773.0,-3.1433e-07,-0.6604,-0.6604,0.0,-3.3589e-06,-2.1113e-05,-3.5028e-05,-4.7984e-07,-7.1975e-06,-3.3589e-05,2.3992e-05,2.975e-05,-2.3992e-06
2773.5,-3.0518e-07,-0.65948,-0.65948,0.0,-3.3589e-06,-2.1593e-05,-3.7427e-05,0.0,-7.1975e-06,-3.4068e-05,2.6391e-05,2.927e-05,0.0
2774.0,-2.655e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-2.1593e-05,-3.6947e-05,4.7984e-07,-6.2379e-06,-3.071e-05,2.6391e-05,2.879e-05,1.4395e-06
2774.5,-2.4719e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.1113e-05,-3.5508e-05,4.7984e-07,-5.2782e-06,-3.023e-05,2.5911e-05,2.927e-05,1.4395e-06
2775.0,-2.5024e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.1113e-05,-3.3589e-05,4.7984e-07,-8.1572e-06,-2.975e-05,2.5911e-05,2.879e-05,1.9193e-06
2775.5,-2.4719e-07,-0.6601,-0.6601,0.0,-3.3589e-06,-2.3512e-05,-3.3589e-05,-1.4395e-06,-7.6774e-06,-2.879e-05,2.3512e-05,3.2149e-05,3.8387e-06
2776.0,-2.2888e-07,-0.66071,-0.66071,0.0,-3.8387e-06,-2.3032e-05,-3.3109e-05,-4.7984e-07,-6.2379e-06,-2.879e-05,2.3032e-05,3.3109e-05,3.3589e-06
2776.5,-1.6174e-07,-0.6601,-0.6601,0.0,-3.8387e-06,-1.9673e-05,-3.1189e-05,0.0,-3.3589e-06,-2.783e-05,2.4472e-05,3.3589e-05,2.3992e-06
2777.0,-1.0376e-07,-0.6601,-0.6601,0.0,-3.3589e-06,-1.7274e-05,-3.023e-05,-9.5967e-07,-1.9193e-06,-2.6391e-05,2.4472e-05,3.5988e-05,3.3589e-06
2777.5,-7.6294e-08,-0.6601,-0.6601,0.0,-3.8387e-06,-1.7754e-05,-3.1189e-05,-4.7984e-07,-9.5967e-07,-2.5431e-05,2.7351e-05,3.6468e-05,3.8387e-06
2778.0,3.0518e-09,-0.65979,-0.65979,0.0,-3.8387e-06,-1.6794e-05,-2.975e-05,3.3589e-06,0.0,-2.3992e-05,3.023e-05,3.6947e-05,4.3185e-06
2778.5,9.1553e-09,-0.65979,-0.65979,0.0,-3.3589e-06,-1.6314e-05,-2.975e-05,3.8387e-06,0.0,-2.4951e-05,3.023e-05,3.6468e-05,5.2782e-06
2779.0,3.9673e-08,-0.6604,-0.6604,0.0,-1.9193e-06,-1.5355e-05,-2.927e-05,5.2782e-06,0.0,-2.5911e-05,3.1669e-05,3.6468e-05,5.2782e-06
2779.5,5.4932e-08,-0.6601,-0.6601,0.0,-1.9193e-06,-1.4395e-05,-2.975e-05,6.7177e-06,0.0,-2.6871e-05,3.4068e-05,3.5988e-05,4.7984e-06
2780.0,1.3123e-07,-0.6604,-0.6604,0.0,-1.4395e-06,-1.3915e-05,-2.6871e-05,8.1572e-06,1.9193e-06,-2.5911e-05,3.5028e-05,3.7427e-05,6.2379e-06
2780.5,7.019e-08,-0.6604,-0.6604,0.0,-1.9193e-06,-1.3915e-05,-2.927e-05,8.6371e-06,0.0,-2.5911e-05,3.4068e-05,3.5508e-05,3.8387e-06
2781.0,5.7983e-08,-0.6604,-0.6604,0.0,-9.5967e-07,-1.4395e-05,-2.783e-05,8.6371e-06,-4.7984e-07,-2.6871e-05,3.3589e-05,3.5988e-05,1.4395e-06
2781.5,2.7466e-08,-0.6604,-0.6604,0.0,-9.5967e-07,-1.5355e-05,-2.831e-05,7.6774e-06,0.0,-2.927e-05,3.1189e-05,3.6947e-05,2.3992e-06
2782.0,-9.1553e-09,-0.6604,-0.6604,0.0,-1.4395e-06,-1.6314e-05,-3.2149e-05,7.6774e-06,1.4395e-06,-3.1669e-05,3.023e-05,3.8387e-05,2.3992e-06
2782.5,-1.0681e-07,-0.65979,-0.65979,0.0,-1.4395e-06,-1.6794e-05,-3.6468e-05,5.2782e-06,0.0,-3.3109e-05,3.023e-05,3.5508e-05,0.0
2783.0,-1.8005e-07,-0.65948,-0.65948,0.0,-2.3992e-06,-1.9193e-05,-3.5028e-05,4.7984e-06,-2.3992e-06,-3.4068e-05,2.7351e-05,3.3109e-05,-4.7984e-07
2783.5,-2.0752e-07,-0.65948,-0.65948,0.0,-3.3589e-06,-2.0633e-05,-3.4548e-05,3.3589e-06,-4.3185e-06,-3.1669e-05,2.831e-05,3.1669e-05,-1.4395e-06
2784.0,-2.2583e-07,-0.65979,-0.65979,0.0,-2.3992e-06,-2.2072e-05,-3.4548e-05,1.9193e-06,-4.7984e-06,-3.1669e-05,2.6391e-05,3.3589e-05,-1.9193e-06
2784.5,-2.8687e-07,-0.6604,-0.6604,0.0,-3.3589e-06,-2.1113e-05,-3.5028e-05,4.7984e-07,-6.2379e-06,-3.4068e-05,2.6871e-05,3.071e-05,-3.3589e-06
2785.0,-2.8381e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.1593e-05,-3.3589e-05,4.7984e-07,-6.2379e-06,-3.4068e-05,2.5431e-05,3.1669e-05,-2.879e-06
2785.5,-3.3264e-07,-0.65979,-0.65979,0.0,-4.3185e-06,-2.1593e-05,-3.5508e-05,1.4395e-06,-8.1572e-06,-3.5028e-05,2.5431e-05,2.927e-05,-3.8387e-06
2786.0,-3.1128e-07,-0.6601,-0.6601,0.0,-3.8387e-06,-2.1113e-05,-3.5508e-05,4.7984e-07,-7.1975e-06,-3.4548e-05,2.4951e-05,2.975e-05,-1.9193e-06
2786.5,-2.7161e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.0633e-05,-3.5988e-05,4.7984e-07,-5.758e-06,-3.4548e-05,2.5431e-05,3.1669e-05,4.7984e-07
2787.0,-2.655e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-2.1593e-05,-3.5508e-05,4.7984e-07,-5.758e-06,-3.5508e-05,2.6391e-05,3.2149e-05,9.5967e-07
2787.5,-2.8381e-07,-0.6601,-0.6601,0.0,-3.8387e-06,-2.2552e-05,-3.5988e-05,0.0,-7.1975e-06,-3.4548e-05,2.5431e-05,3.1669e-05,2.3992e-06
2788.0,-2.5024e-07,-0.6604,-0.6604,0.0,-3.8387e-06,-2.2552e-05,-3.5988e-05,0.0,-6.7177e-06,-3.2629e-05,2.6391e-05,3.2149e-05,3.8387e-06
2788.5,-2.2888e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.2072e-05,-3.4548e-05,0.0,-6.7177e-06,-2.975e-05,2.4951e-05,3.1189e-05,4.7984e-06
2789.0,-2.655e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.2552e-05,-3.5988e-05,0.0,-7.1975e-06,-3.071e-05,2.5431e-05,3.023e-05,2.879e-06
2789.5,-2.2278e-07,-0.6601,-0.6601,0.0,-3.8387e-06,-2.0633e-05,-3.4068e-05,1.4395e-06,-7.1975e-06,-3.023e-05,2.6871e-05,2.975e-05,2.879e-06
2790.0,-2.5635e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-2.1593e-05,-3.3589e-05,1.4395e-06,-1.0077e-05,-3.1669e-05,2.783e-05,2.7351e-05,3.3589e-06
2790.5,-2.3499e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-2.0633e-05,-3.2629e-05,1.4395e-06,-1.0556e-05,-3.071e-05,2.783e-05,2.783e-05,3.8387e-06
2791.0,-2.1057e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-1.9673e-05,-3.023e-05,1.9193e-06,-1.1036e-05,-3.1189e-05,2.831e-05,2.975e-05,2.3992e-06
2791.5,-1.5259e-07,-0.65979,-0.65979,0.0,-2.879e-06,-2.0633e-05,-3.023e-05,1.9193e-06,-9.1169e-06,-2.927e-05,2.879e-05,3.3589e-05,3.8387e-06
2792.0,-1.77e-07,-0.65948,-0.65948,0.0,-3.3589e-06,-2.2072e-05,-3.1669e-05,1.4395e-06,-1.0077e-05,-2.879e-05,2.879e-05,3.4068e-05,3.8387e-06
2792.5,-1.4648e-07,-0.65948,-0.65948,0.0,-3.3589e-06,-2.1113e-05,-3.1189e-05,1.4395e-06,-8.1572e-06,-2.6871e-05,2.5911e-05,3.6468e-05,3.8387e-06
2793.0,-1.6174e-07,-0.65979,-0.65979,0.0,-2.879e-06,-2.3032e-05,-3.2629e-05,9.5967e-07,-6.2379e-06,-2.7351e-05,2.5431e-05,3.6468e-05,3.8387e-06
2793.5,-8.8501e-08,-0.6601,-0.6601,0.0,-2.879e-06,-2.0153e-05,-2.975e-05,0.0,-2.879e-06,-2.6871e-05,2.5911e-05,3.8387e-05,4.3185e-06
2794.0,-1.1597e-07,-0.65948,-0.65948,0.0,-2.3992e-06,-2.0153e-05,-2.975e-05,-1.9193e-06,-3.3589e-06,-2.783e-05,2.4951e-05,3.7427e-05,4.7984e-06
2794.5,-7.6294e-08,-0.6601,-0.6601,0.0,-3.3589e-06,-1.8714e-05,-2.927e-05,-1.9193e-06,-1.9193e-06,-2.879e-05,3.023e-05,3.7427e-05,4.3185e-06
2795.0,-4.8828e-08,-0.65979,-0.65979,0.0,-2.879e-06,-1.9193e-05,-3.1189e-05,4.7984e-07,-4.7984e-07,-2.7351e-05,3.071e-05,3.8867e-05,3.3589e-06
2795.5,-9.1553e-09,-0.66071,-0.66071,0.0,-1.4395e-06,-1.9193e-05,-3.071e-05,2.3992e-06,0.0,-2.5911e-05,3.071e-05,3.8387e-05,4.3185e-06
2796.0,2.4414e-08,-0.66071,-0.66071,0.0,-2.3992e-06,-1.6794e-05,-2.927e-05,3.3589e-06,-4.7984e-07,-2.6391e-05,3.2629e-05,3.8867e-05,4.3185e-06
2796.5,5.4932e-08,-0.6604,-0.6604,0.0,-1.4395e-06,-1.6794e-05,-2.927e-05,4.7984e-06,-9.5967e-07,-2.4951e-05,3.3589e-05,3.8387e-05,5.2782e-06
2797.0,7.6294e-08,-0.65918,-0.65918,0.0,-4.7984e-07,-1.6794e-05,-2.975e-05,6.7177e-06,-1.4395e-06,-2.4472e-05,3.3589e-05,3.8387e-05,6.2379e-06
2797.5,7.019e-08,-0.65979,-0.65979,0.0,-4.7984e-07,-1.5835e-05,-2.831e-05,7.6774e-06,-4.7984e-07,-2.6391e-05,3.3109e-05,3.7907e-05,3.8387e-06
2798.0,4.2725e-08,-0.6601,-0.6601,0.0,-4.7984e-07,-1.6794e-05,-2.6871e-05,7.1975e-06,-1.4395e-06,-2.7351e-05,3.2629e-05,3.7907e-05,1.9193e-06
2798.5,3.0518e-09,-0.6604,-0.6604,0.0,-9.5967e-07,-1.6794e-05,-2.831e-05,5.758e-06,0.0,-3.1669e-05,3.2149e-05,3.8867e-05,1.4395e-06
2799.0,-6.4087e-08,-0.6601,-0.6601,0.0,-9.5967e-07,-1.8234e-05,-3.3109e-05,4.7984e-06,0.0,-3.3109e-05,3.2149e-05,3.8387e-05,0.0
2799.5,-4.8828e-08,-0.65979,-0.65979,0.0,-1.9193e-06,-1.5835e-05,-3.3109e-05,7.1975e-06,4.7984e-07,-3.3589e-05,3.2629e-05,3.6468e-05,0.0
2800.0,-1.1292e-07,-0.65918,-0.65918,0.0,-9.5967e-07,-1.6794e-05,-3.5988e-05,6.7177e-06,-3.8387e-06,-3.4548e-05,3.3109e-05,3.4068e-05,4.7984e-07
2800.5,-1.2512e-07,-0.65948,-0.65948,0.0,-9.5967e-07,-1.8234e-05,-3.5988e-05,7.6774e-06,-4.7984e-06,-3.5508e-05,3.4068e-05,3.4068e-05,0.0
2801.0,-1.8005e-07,-0.65918,-0.65918,0.0,-1.4395e-06,-2.2072e-05,-3.7427e-05,7.1975e-06,-5.2782e-06,-3.5028e-05,3.2149e-05,3.4068e-05,-4.7984e-07
2801.5,-2.2583e-07,-0.65948,-0.65948,0.0,-9.5967e-07,-2.3032e-05,-3.7427e-05,7.1975e-06,-6.7177e-06,-3.5988e-05,2.879e-05,3.2629e-05,0.0
2802.0,-2.655e-07,-0.65979,-0.65979,0.0,-9.5967e-07,-2.3032e-05,-3.7907e-05,5.2782e-06,-9.1169e-06,-3.5988e-05,3.023e-05,3.071e-05,-9.5967e-07
2802.5,-2.7161e-07,-0.65918,-0.65918,0.0,-9.5967e-07,-2.3512e-05,-3.6947e-05,3.8387e-06,-1.0556e-05,-3.5028e-05,3.071e-05,3.1189e-05,-1.4395e-06
2803.0,-2.4414e-07,-0.65979,-0.65979,0.0,-2.3992e-06,-2.3512e-05,-3.5028e-05,3.8387e-06,-8.6371e-06,-3.5028e-05,3.023e-05,3.3109e-05,-9.5967e-07
2803.5,-2.7161e-07,-0.65948,-0.65948,0.0,-3.3589e-06,-2.4472e-05,-3.5508e-05,1.9193e-06,-8.1572e-06,-3.3589e-05,2.879e-05,3.2149e-05,-4.7984e-07
2804.0,-2.655e-07,-0.65918,-0.65918,0.0,-3.3589e-06,-2.3512e-05,-3.5028e-05,1.9193e-06,-8.1572e-06,-3.5028e-05,2.927e-05,3.2629e-05,-4.7984e-07
2804.5,-2.9297e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.3992e-05,-3.5508e-05,1.4395e-06,-9.1169e-06,-3.4068e-05,2.927e-05,3.1189e-05,-1.4395e-06
2805.0,-2.533e-07,-0.65979,-0.65979,0.0,-3.3589e-06,-2.2072e-05,-3.5028e-05,9.5967e-07,-7.6774e-06,-3.3109e-05,2.927e-05,3.2149e-05,-9.5967e-07
2805.5,-2.8381e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.2552e-05,-3.5508e-05,4.7984e-07,-7.6774e-06,-3.3589e-05,2.6871e-05,3.1669e-05,-4.7984e-07
2806.0,-2.8381e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.3512e-05,-3.7427e-05,9.5967e-07,-6.7177e-06,-3.3589e-05,2.6391e-05,3.1669e-05,1.4395e-06
2806.5,-3.0212e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.3992e-05,-3.7907e-05,0.0,-9.1169e-06,-3.3589e-05,2.7351e-05,3.023e-05,3.3589e-06
2807.0,-2.8992e-07,-0.65857,-0.65857,0.0,-3.8387e-06,-2.4472e-05,-3.6468e-05,0.0,-8.1572e-06,-3.1669e-05,2.6871e-05,2.975e-05,2.3992e-06
2807.5,-2.2583e-07,-0.65918,-0.65918,0.0,-3.8387e-06,-2.2072e-05,-3.4548e-05,4.7984e-07,-8.6371e-06,-3.023e-05,2.783e-05,3.1189e-05,4.3185e-06
2808.0,-2.0752e-07,-0.65887,-0.65887,0.0,-4.3185e-06,-2.3032e-05,-3.3109e-05,9.5967e-07,-9.1169e-06,-3.023e-05,2.879e-05,3.2149e-05,5.2782e-06
2808.5,-1.7395e-07,-0.65857,-0.65857,0.0,-4.3185e-06,-2.3032e-05,-3.2149e-05,4.7984e-07,-8.1572e-06,-2.879e-05,2.6391e-05,3.5988e-05,6.2379e-06
2809.0,-1.8005e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.3032e-05,-3.2629e-05,0.0,-7.6774e-06,-2.927e-05,2.5431e-05,3.6468e-05,6.2379e-06
2809.5,-1.3733e-07,-0.65948,-0.65948,0.0,-3.8387e-06,-2.3992e-05,-3.2149e-05,0.0,-4.7984e-06,-2.7351e-05,2.6391e-05,3.7907e-05,6.2379e-06
2810.0,-1.4954e-07,-0.65979,-0.65979,0.0,-3.8387e-06,-2.3512e-05,-3.2149e-05,-1.9193e-06,-3.3589e-06,-2.5911e-05,2.3512e-05,3.7907e-05,5.758e-06
2810.5,-2.7466e-08,-0.65918,-0.65918,0.0,-2.3992e-06,-1.9673e-05,-2.927e-05,9.5967e-07,-1.4395e-06,-2.4472e-05,2.6391e-05,3.9826e-05,5.758e-06
2811.0,-3.0518e-08,-0.65887,-0.65887,0.0,-9.5967e-07,-1.9193e-05,-3.023e-05,4.3185e-06,-3.8387e-06,-2.6391e-05,3.1189e-05,3.6947e-05,3.3589e-06
2811.5,-7.019e-08,-0.65948,-0.65948,0.0,-9.5967e-07,-2.0633e-05,-3.071e-05,5.758e-06,-4.7984e-06,-2.831e-05,3.1669e-05,3.5508e-05,1.4395e-06
2812.0,-1.6174e-07,-0.65887,-0.65887,0.0,-1.4395e-06,-2.3992e-05,-3.4068e-05,6.2379e-06,-5.758e-06,-3.1189e-05,2.879e-05,3.4068e-05,1.9193e-06
2812.5,-1.6479e-07,-0.65887,-0.65887,0.0,-9.5967e-07,-2.3032e-05,-3.5028e-05,8.1572e-06,-5.758e-06,-3.3109e-05,2.975e-05,3.3589e-05,4.7984e-07
2813.0,-1.8616e-07,-0.65979,-0.65979,0.0,-9.5967e-07,-2.3032e-05,-3.4548e-05,7.1975e-06,-5.2782e-06,-3.4068e-05,2.831e-05,3.3109e-05,0.0
2813.5,-1.6479e-07,-0.65918,-0.65918,0.0,-4.7984e-07,-2.2552e-05,-3.4548e-05,7.6774e-06,-4.7984e-06,-3.3109e-05,2.831e-05,3.3109e-05,4.7984e-07
2814.0,-2.1057e-07,-0.65979,-0.65979,0.0,-9.5967e-07,-2.4472e-05,-3.5988e-05,7.6774e-06,-5.758e-06,-3.3589e-05,2.7351e-05,3.2629e-05,0.0
2814.5,-1.9531e-07,-0.65918,-0.65918,0.0,-4.7984e-07,-2.4472e-05,-3.5028e-05,8.1572e-06,-5.758e-06,-3.4068e-05,2.831e-05,3.2629e-05,0.0
2815.0,-2.2583e-07,-0.65826,-0.65826,0.0,-4.7984e-07,-2.4951e-05,-3.7427e-05,7.6774e-06,-7.1975e-06,-3.3589e-05,2.7351e-05,3.3109e-05,0.0
2815.5,-2.0447e-07,-0.65887,-0.65887,0.0,-4.7984e-07,-2.3992e-05,-3.6947e-05,6.7177e-06,-6.7177e-06,-3.2629e-05,2.927e-05,3.2629e-05,0.0
2816.0,-2.1667e-07,-0.65918,-0.65918,0.0,-1.4395e-06,-2.5431e-05,-3.7427e-05,7.6774e-06,-7.6774e-06,-3.2629e-05,2.879e-05,3.3589e-05,4.7984e-07
2816.5,-2.0142e-07,-0.65979,-0.65979,0.0,-1.4395e-06,-2.6391e-05,-3.7907e-05,7.1975e-06,-6.2379e-06,-3.2629e-05,3.1189e-05,3.4548e-05,0.0
2817.0,-2.0752e-07,-0.65979,-0.65979,0.0,-1.9193e-06,-2.6391e-05,-3.7907e-05,7.6774e-06,-6.2379e-06,-3.4068e-05,3.3109e-05,3.3109e-05,0.0
2817.5,-1.3428e-07,-0.65979,-0.65979,0.0,-1.9193e-06,-2.3032e-05,-3.4068e-05,8.6371e-06,-4.3185e-06,-3.5508e-05,3.3589e-05,3.5508e-05,0.0
2818.0,-1.5259e-07,-0.65857,-0.65857,0.0,-1.4395e-06,-2.0633e-05,-3.6468e-05,7.6774e-06,-5.2782e-06,-3.6947e-05,3.4548e-05,3.4068e-05,4.7984e-07
2818.5,-1.0681e-07,-0.65887,-0.65887,0.0,-1.4395e-06,-1.6314e-05,-3.5028e-05,7.6774e-06,-6.2379e-06,-3.6468e-05,3.6947e-05,3.4548e-05,-4.7984e-07
2819.0,-9.1553e-08,-0.65979,-0.65979,0.0,-1.4395e-06,-1.4875e-05,-3.5028e-05,6.7177e-06,-4.3185e-06,-3.5508e-05,3.5508e-05,3.5028e-05,-4.7984e-07
2819.5,-5.188e-08,-0.65887,-0.65887,0.0,-1.9193e-06,-1.4395e-05,-3.4548e-05,7.1975e-06,-9.5967e-07,-3.4068e-05,3.5028e-05,3.5508e-05,0.0
2820.0,-8.2397e-08,-0.65979,-0.65979,0.0,-1.4395e-06,-1.4395e-05,-3.4068e-05,6.2379e-06,-4.7984e-07,-3.5988e-05,3.4068e-05,3.4068e-05,-9.5967e-07
2820.5,-2.3804e-07,-0.65918,-0.65918,0.0,-2.3992e-06,-2.2552e-05,-3.6468e-05,1.9193e-06,-4.7984e-06,-3.5508e-05,2.831e-05,3.5028e-05,-9.5967e-07
