Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
69.003,-2.7466e-07,-0.62866,-0.62866,0.0,-2.975e-05,4.5584e-05,-0.000238,0.00027447,2.3992e-05,-2.5431e-05,-3.2149e-05,1.1996e-05,-7.3895e-05
69.507,-2.6245e-07,-0.62866,-0.62866,0.0,-3.023e-05,4.5584e-05,-0.00023752,0.00027447,2.4472e-05,-2.4951e-05,-3.1669e-05,1.1516e-05,-7.2935e-05
70.002,-2.6855e-07,-0.62836,-0.62836,0.0,-3.071e-05,4.5584e-05,-0.00023752,0.00027399,2.4472e-05,-2.4472e-05,-3.2149e-05,1.1036e-05,-7.2455e-05
70.506,-2.7466e-07,-0.62836,-0.62836,0.0,-3.1669e-05,4.5105e-05,-0.00023704,0.00027351,2.4472e-05,-2.3992e-05,-3.2149e-05,1.0556e-05,-7.1975e-05
71.003,-2.7161e-07,-0.62805,-0.62805,0.0,-3.1669e-05,4.5105e-05,-0.00023704,0.00027351,2.4472e-05,-2.3032e-05,-3.2149e-05,1.0077e-05,-7.1975e-05
71.507,-2.7161e-07,-0.62775,-0.62775,0.0,-3.2149e-05,4.4625e-05,-0.00023656,0.00027303,2.4472e-05,-2.2072e-05,-3.2629e-05,9.5967e-06,-7.1016e-05
72.003,-2.655e-07,-0.62775,-0.62775,0.0,-3.2149e-05,4.4145e-05,-0.00023608,0.00027255,2.4951e-05,-2.0633e-05,-3.2629e-05,8.6371e-06,-7.0536e-05
72.507,-2.533e-07,-0.62744,-0.62744,0.0,-3.2629e-05,4.4625e-05,-0.00023512,0.00027255,2.4951e-05,-1.9673e-05,-3.2629e-05,8.1572e-06,-7.0056e-05
73.003,-2.4109e-07,-0.62744,-0.62744,0.0,-3.2629e-05,4.4145e-05,-0.00023416,0.00027255,2.4472e-05,-1.8714e-05,-3.2629e-05,8.1572e-06,-6.9096e-05
73.507,-2.4414e-07,-0.62714,-0.62714,0.0,-3.2629e-05,4.3185e-05,-0.00023368,0.00027255,2.4472e-05,-1.8234e-05,-3.2629e-05,7.1975e-06,-6.8617e-05
74.003,-2.3499e-07,-0.62714,-0.62714,0.0,-3.2629e-05,4.2705e-05,-0.0002332,0.00027255,2.4472e-05,-1.6794e-05,-3.3109e-05,7.1975e-06,-6.8137e-05
74.507,-2.2888e-07,-0.62683,-0.62683,0.0,-3.1669e-05,4.1746e-05,-0.00023224,0.00027303,2.3992e-05,-1.6314e-05,-3.3589e-05,6.2379e-06,-6.7177e-05
75.002,-2.0752e-07,-0.62653,-0.62653,0.0,-3.1189e-05,4.1266e-05,-0.00023176,0.00027399,2.3992e-05,-1.5355e-05,-3.3589e-05,6.2379e-06,-6.6217e-05
75.506,-1.8921e-07,-0.62653,-0.62653,0.0,-3.071e-05,4.0786e-05,-0.00023128,0.00027495,2.3992e-05,-1.4875e-05,-3.1669e-05,5.2782e-06,-6.6217e-05
76.003,-1.6174e-07,-0.62622,-0.62622,0.0,-3.023e-05,4.0306e-05,-0.0002308,0.00027495,2.3992e-05,-1.3915e-05,-2.975e-05,5.758e-06,-6.5738e-05
76.507,-1.4343e-07,-0.62622,-0.62622,0.0,-3.023e-05,4.1266e-05,-0.00023032,0.00027543,2.3992e-05,-1.3435e-05,-2.879e-05,5.2782e-06,-6.5738e-05
77.003,-1.1597e-07,-0.62622,-0.62622,0.0,-3.023e-05,4.1266e-05,-0.00022888,0.00027543,2.4472e-05,-1.2476e-05,-2.783e-05,4.7984e-06,-6.4778e-05
77.507,-9.7656e-08,-0.62592,-0.62592,0.0,-3.023e-05,4.1266e-05,-0.00022792,0.00027543,2.4472e-05,-1.1516e-05,-2.783e-05,4.7984e-06,-6.3818e-05
78.003,-6.7139e-08,-0.62561,-0.62561,0.0,-2.975e-05,4.0786e-05,-0.00022744,0.00027591,2.5431e-05,-1.0556e-05,-2.6871e-05,5.2782e-06,-6.3338e-05
78.506,-3.9673e-08,-0.62531,-0.62531,0.0,-2.975e-05,4.0306e-05,-0.00022552,0.00027591,2.5431e-05,-9.5967e-06,-2.5911e-05,5.758e-06,-6.2859e-05
79.003,-1.5259e-08,-0.62531,-0.62531,0.0,-2.927e-05,4.0786e-05,-0.00022408,0.00027543,2.5911e-05,-8.6371e-06,-2.5911e-05,5.758e-06,-6.2379e-05
79.507,1.2207e-08,-0.62469,-0.62469,0.0,-2.975e-05,4.0786e-05,-0.00022216,0.00027543,2.6391e-05,-6.7177e-06,-2.5911e-05,5.758e-06,-6.1899e-05
80.003,3.6621e-08,-0.62469,-0.62469,0.0,-3.023e-05,4.0306e-05,-0.00022024,0.00027495,2.6871e-05,-4.7984e-06,-2.5911e-05,5.758e-06,-6.0939e-05
80.507,3.6621e-08,-0.62439,-0.62439,0.0,-3.071e-05,3.8867e-05,-0.00021929,0.00027447,2.6391e-05,-3.3589e-06,-2.5911e-05,5.2782e-06,-5.998e-05
81.003,6.1035e-08,-0.62439,-0.62439,0.0,-3.023e-05,3.8387e-05,-0.00021833,0.00027447,2.5911e-05,-1.9193e-06,-2.5431e-05,5.2782e-06,-5.854e-05
81.507,7.019e-08,-0.62408,-0.62408,0.0,-3.071e-05,3.7907e-05,-0.00021785,0.00027399,2.5911e-05,-9.5967e-07,-2.5911e-05,5.2782e-06,-5.6621e-05
82.003,7.9346e-08,-0.62408,-0.62408,0.0,-3.1189e-05,3.7907e-05,-0.00021689,0.00027351,2.5911e-05,-4.7984e-07,-2.5911e-05,4.7984e-06,-5.5181e-05
82.507,8.5449e-08,-0.62378,-0.62378,0.0,-3.1669e-05,3.8387e-05,-0.00021593,0.00027255,2.6391e-05,0.0,-2.6391e-05,4.3185e-06,-5.4221e-05
83.003,8.8501e-08,-0.62347,-0.62347,0.0,-3.2149e-05,3.7907e-05,-0.00021497,0.00027255,2.6391e-05,4.7984e-07,-2.6871e-05,3.8387e-06,-5.3262e-05
83.507,1.0681e-07,-0.62317,-0.62317,0.0,-3.2629e-05,3.8387e-05,-0.00021401,0.00027207,2.7351e-05,9.5967e-07,-2.6391e-05,3.3589e-06,-5.2302e-05
84.003,1.1292e-07,-0.62317,-0.62317,0.0,-3.3109e-05,3.7907e-05,-0.00021353,0.00027159,2.7351e-05,1.9193e-06,-2.5911e-05,3.3589e-06,-5.1822e-05
84.507,1.1597e-07,-0.62317,-0.62317,0.0,-3.3109e-05,3.7427e-05,-0.00021305,0.00027111,2.783e-05,2.3992e-06,-2.6391e-05,2.879e-06,-5.0863e-05
85.003,1.2817e-07,-0.62286,-0.62286,0.0,-3.3589e-05,3.7427e-05,-0.00021209,0.00027063,2.783e-05,2.879e-06,-2.5911e-05,2.879e-06,-4.9903e-05
85.507,1.1902e-07,-0.62256,-0.62256,0.0,-3.3589e-05,3.6947e-05,-0.00021161,0.00026919,2.7351e-05,3.3589e-06,-2.6391e-05,2.879e-06,-4.9423e-05
86.003,1.1597e-07,-0.62256,-0.62256,0.0,-3.4548e-05,3.7427e-05,-0.00021113,0.00026823,2.7351e-05,3.8387e-06,-2.6391e-05,2.3992e-06,-4.8943e-05
86.507,1.0986e-07,-0.62225,-0.62225,0.0,-3.5988e-05,3.6947e-05,-0.00021017,0.00026727,2.7351e-05,4.7984e-06,-2.7351e-05,2.3992e-06,-4.7984e-05
87.003,1.0071e-07,-0.62195,-0.62195,0.0,-3.7427e-05,3.6947e-05,-0.00020969,0.00026631,2.783e-05,5.2782e-06,-2.7351e-05,1.9193e-06,-4.7984e-05
87.507,8.5449e-08,-0.62195,-0.62195,0.0,-3.8387e-05,3.6468e-05,-0.00020873,0.00026439,2.7351e-05,5.758e-06,-2.7351e-05,1.4395e-06,-4.7504e-05
88.003,8.2397e-08,-0.62164,-0.62164,0.0,-3.8867e-05,3.6468e-05,-0.00020825,0.00026247,2.783e-05,6.7177e-06,-2.831e-05,1.4395e-06,-4.6544e-05
88.507,7.9346e-08,-0.62164,-0.62164,0.0,-3.8867e-05,3.5988e-05,-0.00020777,0.00026151,2.783e-05,7.1975e-06,-2.879e-05,9.5967e-07,-4.5584e-05
89.003,4.2725e-08,-0.62134,-0.62134,0.0,-4.0306e-05,3.4068e-05,-0.00020681,0.00025959,2.7351e-05,7.6774e-06,-3.023e-05,4.7984e-07,-4.5105e-05
89.5,4.8828e-08,-0.62134,-0.62134,0.0,-4.0306e-05,3.3589e-05,-0.00020633,0.00025911,2.7351e-05,8.6371e-06,-3.023e-05,0.0,-4.4145e-05
90.003,6.4087e-08,-0.62103,-0.62103,0.0,-4.0306e-05,3.3589e-05,-0.00020585,0.00025911,2.7351e-05,9.5967e-06,-2.975e-05,0.0,-4.3665e-05
90.508,8.2397e-08,-0.62073,-0.62073,0.0,-4.0306e-05,3.4548e-05,-0.00020537,0.00025911,2.7351e-05,1.0077e-05,-2.927e-05,0.0,-4.3185e-05
91.004,7.9346e-08,-0.62042,-0.62042,0.0,-4.1266e-05,3.4068e-05,-0.00020441,0.00025911,2.6871e-05,1.0556e-05,-2.879e-05,-9.5967e-07,-4.2705e-05
91.5,7.3242e-08,-0.62042,-0.62042,0.0,-4.1746e-05,3.4548e-05,-0.00020393,0.00025719,2.6871e-05,1.1516e-05,-2.927e-05,-9.5967e-07,-4.2705e-05
92.004,6.1035e-08,-0.62012,-0.62012,0.0,-4.2705e-05,3.4068e-05,-0.00020345,0.00025575,2.6871e-05,1.1996e-05,-2.975e-05,-9.5967e-07,-4.2226e-05
92.5,3.6621e-08,-0.62012,-0.62012,0.0,-4.3665e-05,3.3109e-05,-0.00020297,0.00025431,2.6391e-05,1.2476e-05,-3.071e-05,-1.4395e-06,-4.1746e-05
93.004,3.0518e-09,-0.61981,-0.61981,0.0,-4.3665e-05,3.1669e-05,-0.00020297,0.00025383,2.4951e-05,1.2956e-05,-3.1669e-05,-2.879e-06,-4.1746e-05
93.5,-2.4414e-08,-0.61951,-0.61951,0.0,-4.4145e-05,3.071e-05,-0.00020345,0.00025335,2.3992e-05,1.3435e-05,-3.2149e-05,-4.3185e-06,-4.1266e-05
94.004,-5.4932e-08,-0.6192,-0.6192,0.0,-4.5105e-05,3.071e-05,-0.00020393,0.00025191,2.3512e-05,1.2956e-05,-3.2149e-05,-5.2782e-06,-4.1266e-05
94.5,-7.3242e-08,-0.6192,-0.6192,0.0,-4.5584e-05,3.071e-05,-0.00020345,0.00025095,2.3512e-05,1.2476e-05,-3.2629e-05,-6.2379e-06,-4.1266e-05
95.004,-1.0681e-07,-0.6192,-0.6192,0.0,-4.6544e-05,3.023e-05,-0.00020393,0.00024999,2.3512e-05,1.1996e-05,-3.3109e-05,-7.1975e-06,-4.1746e-05
95.5,-1.3123e-07,-0.6189,-0.6189,0.0,-4.7024e-05,2.975e-05,-0.00020393,0.00024903,2.3032e-05,1.1996e-05,-3.4068e-05,-7.6774e-06,-4.1746e-05
96.004,-1.2512e-07,-0.6189,-0.6189,0.0,-4.5584e-05,2.975e-05,-0.00020393,0.00024903,2.3032e-05,1.1996e-05,-3.4548e-05,-8.1572e-06,-4.1266e-05
96.5,-1.2512e-07,-0.6189,-0.6189,0.0,-4.5105e-05,2.975e-05,-0.00020441,0.00024951,2.3032e-05,1.1516e-05,-3.4068e-05,-8.6371e-06,-4.1266e-05
97.004,-9.4604e-08,-0.61859,-0.61859,0.0,-4.4625e-05,3.023e-05,-0.00020441,0.00024999,2.3512e-05,1.2476e-05,-3.2149e-05,-9.1169e-06,-4.0786e-05
97.5,-8.2397e-08,-0.61829,-0.61829,0.0,-4.5105e-05,3.023e-05,-0.00020393,0.00025047,2.3512e-05,1.2956e-05,-3.1189e-05,-9.1169e-06,-4.0786e-05
98.003,-4.8828e-08,-0.61829,-0.61829,0.0,-4.4625e-05,3.071e-05,-0.00020297,0.00025095,2.3992e-05,1.3915e-05,-3.023e-05,-8.6371e-06,-4.0786e-05
98.5,-2.4414e-08,-0.61798,-0.61798,0.0,-4.4625e-05,3.071e-05,-0.00020201,0.00025143,2.3992e-05,1.5355e-05,-2.975e-05,-9.1169e-06,-3.9826e-05
99.004,1.2207e-08,-0.61829,-0.61829,0.0,-4.4625e-05,3.1189e-05,-0.00020153,0.00025191,2.3992e-05,1.6314e-05,-2.927e-05,-8.1572e-06,-3.7907e-05
99.5,2.4414e-08,-0.61798,-0.61798,0.0,-4.4625e-05,3.1189e-05,-0.00020105,0.00025143,2.3992e-05,1.7274e-05,-2.927e-05,-8.1572e-06,-3.6947e-05
100.0,4.5776e-08,-0.61798,-0.61798,0.0,-4.5584e-05,3.2149e-05,-0.00019961,0.00025047,2.4472e-05,1.9193e-05,-2.927e-05,-8.1572e-06,-3.6468e-05
100.5,3.9673e-08,-0.61768,-0.61768,0.0,-4.6064e-05,3.2149e-05,-0.00019865,0.00024856,2.4951e-05,2.0153e-05,-3.071e-05,-8.6371e-06,-3.5508e-05
101.0,2.7466e-08,-0.61768,-0.61768,0.0,-4.7024e-05,3.1189e-05,-0.00019769,0.00024712,2.3992e-05,2.1113e-05,-3.1189e-05,-9.1169e-06,-3.4068e-05
101.5,-9.1553e-09,-0.61737,-0.61737,0.0,-4.7984e-05,2.975e-05,-0.00019721,0.00024616,2.3032e-05,2.1593e-05,-3.2149e-05,-1.1036e-05,-3.3589e-05
102.0,-3.9673e-08,-0.61737,-0.61737,0.0,-4.8463e-05,2.879e-05,-0.00019721,0.0002452,2.2072e-05,2.1593e-05,-3.2629e-05,-1.2476e-05,-3.3109e-05
102.51,-7.9346e-08,-0.61707,-0.61707,0.0,-4.9423e-05,2.831e-05,-0.00019769,0.00024424,2.1113e-05,2.1113e-05,-3.3589e-05,-1.3435e-05,-3.3109e-05
103.0,-9.4604e-08,-0.61707,-0.61707,0.0,-4.9903e-05,2.783e-05,-0.00019673,0.0002428,2.1113e-05,2.1113e-05,-3.4068e-05,-1.3915e-05,-3.3109e-05
103.51,-1.1292e-07,-0.61676,-0.61676,0.0,-4.9903e-05,2.6871e-05,-0.00019673,0.00024232,2.1113e-05,2.1593e-05,-3.5028e-05,-1.4395e-05,-3.3589e-05
104.0,-1.0681e-07,-0.61646,-0.61646,0.0,-4.8463e-05,2.6871e-05,-0.00019673,0.00024232,2.1113e-05,2.1593e-05,-3.5028e-05,-1.5355e-05,-3.3109e-05
104.5,-8.8501e-08,-0.61646,-0.61646,0.0,-4.7984e-05,2.6871e-05,-0.00019625,0.0002428,2.1113e-05,2.2072e-05,-3.3589e-05,-1.5835e-05,-3.3109e-05
105.0,-8.2397e-08,-0.61615,-0.61615,0.0,-4.7504e-05,2.7351e-05,-0.00019673,0.0002428,2.1113e-05,2.2072e-05,-3.2629e-05,-1.6314e-05,-3.3109e-05
105.5,-6.1035e-08,-0.61615,-0.61615,0.0,-4.7024e-05,2.783e-05,-0.00019625,0.0002428,2.2072e-05,2.2072e-05,-3.1669e-05,-1.6314e-05,-3.3109e-05
106.0,-4.8828e-08,-0.61584,-0.61584,0.0,-4.7024e-05,2.783e-05,-0.00019625,0.00024232,2.2552e-05,2.2552e-05,-3.1189e-05,-1.5835e-05,-3.2629e-05
106.5,-2.7466e-08,-0.61584,-0.61584,0.0,-4.6544e-05,2.783e-05,-0.00019481,0.00024184,2.2552e-05,2.3512e-05,-3.071e-05,-1.5355e-05,-3.2629e-05
107.0,-6.1035e-09,-0.61554,-0.61554,0.0,-4.6544e-05,2.831e-05,-0.00019337,0.00024136,2.2552e-05,2.4951e-05,-3.071e-05,-1.5835e-05,-3.1669e-05
107.5,1.2207e-08,-0.61554,-0.61554,0.0,-4.6064e-05,2.831e-05,-0.00019289,0.0002404,2.2552e-05,2.6391e-05,-3.023e-05,-1.5835e-05,-3.071e-05
108.0,3.6621e-08,-0.61523,-0.61523,0.0,-4.6064e-05,2.831e-05,-0.00019193,0.00023992,2.2552e-05,2.7351e-05,-3.023e-05,-1.5355e-05,-2.879e-05
108.5,6.7139e-08,-0.61493,-0.61493,0.0,-4.5584e-05,2.879e-05,-0.00019097,0.00023944,2.3032e-05,2.879e-05,-3.023e-05,-1.5355e-05,-2.7351e-05
109.0,6.7139e-08,-0.61462,-0.61462,0.0,-4.6064e-05,2.831e-05,-0.00019002,0.00023848,2.2552e-05,2.927e-05,-2.975e-05,-1.5835e-05,-2.6391e-05
109.5,1.0376e-07,-0.61432,-0.61432,0.0,-4.5584e-05,2.831e-05,-0.00018858,0.00023896,2.3032e-05,3.023e-05,-2.975e-05,-1.5835e-05,-2.4472e-05
110.0,9.7656e-08,-0.61432,-0.61432,0.0,-4.6064e-05,2.7351e-05,-0.00018762,0.000238,2.2072e-05,3.1669e-05,-3.023e-05,-1.6314e-05,-2.3512e-05
110.5,1.1292e-07,-0.61432,-0.61432,0.0,-4.6064e-05,2.7351e-05,-0.00018666,0.00023752,2.2072e-05,3.2629e-05,-2.975e-05,-1.6794e-05,-2.2552e-05
111.0,1.0986e-07,-0.61401,-0.61401,0.0,-4.6064e-05,2.7351e-05,-0.00018666,0.00023656,2.2072e-05,3.3109e-05,-2.975e-05,-1.7274e-05,-2.2072e-05
111.5,1.3733e-07,-0.61401,-0.61401,0.0,-4.6544e-05,2.783e-05,-0.00018522,0.00023512,2.3032e-05,3.4548e-05,-2.927e-05,-1.7274e-05,-2.0633e-05
112.0,1.3123e-07,-0.61371,-0.61371,0.0,-4.7024e-05,2.783e-05,-0.00018522,0.00023416,2.3032e-05,3.5028e-05,-2.927e-05,-1.7754e-05,-2.0153e-05
112.5,1.3428e-07,-0.61371,-0.61371,0.0,-4.7504e-05,2.783e-05,-0.00018474,0.0002332,2.3512e-05,3.5988e-05,-2.927e-05,-1.8234e-05,-1.9673e-05
113.0,1.4038e-07,-0.6134,-0.6134,0.0,-4.7504e-05,2.783e-05,-0.00018426,0.00023224,2.3512e-05,3.6947e-05,-2.927e-05,-1.8234e-05,-1.9193e-05
113.5,1.5564e-07,-0.6131,-0.6131,0.0,-4.7504e-05,2.831e-05,-0.00018378,0.00023128,2.3992e-05,3.7907e-05,-2.879e-05,-1.8234e-05,-1.8714e-05
114.0,1.5259e-07,-0.6131,-0.6131,0.0,-4.7984e-05,2.831e-05,-0.0001833,0.00022984,2.3512e-05,3.8867e-05,-2.879e-05,-1.8714e-05,-1.7754e-05
114.5,1.5259e-07,-0.6131,-0.6131,0.0,-4.7504e-05,2.783e-05,-0.00018282,0.00022888,2.3512e-05,3.9347e-05,-2.927e-05,-1.8714e-05,-1.7274e-05
115.0,1.4954e-07,-0.61279,-0.61279,0.0,-4.7504e-05,2.783e-05,-0.00018234,0.00022792,2.3032e-05,3.9826e-05,-2.927e-05,-1.9193e-05,-1.6794e-05
115.5,1.4954e-07,-0.61279,-0.61279,0.0,-4.7504e-05,2.783e-05,-0.00018138,0.00022648,2.2552e-05,4.0786e-05,-2.927e-05,-1.9673e-05,-1.6314e-05
116.0,1.4648e-07,-0.61249,-0.61249,0.0,-4.7984e-05,2.831e-05,-0.00018042,0.00022504,2.2552e-05,4.1746e-05,-2.975e-05,-2.0633e-05,-1.5835e-05
116.5,1.3733e-07,-0.61218,-0.61218,0.0,-4.8943e-05,2.831e-05,-0.00017994,0.00022312,2.2552e-05,4.2226e-05,-3.023e-05,-2.0633e-05,-1.4875e-05
117.0,1.1902e-07,-0.61218,-0.61218,0.0,-5.0383e-05,2.831e-05,-0.00017946,0.00022216,2.2552e-05,4.2705e-05,-3.1189e-05,-2.1593e-05,-1.4395e-05
117.5,1.2817e-07,-0.61188,-0.61188,0.0,-5.0863e-05,2.879e-05,-0.00017898,0.00022168,2.3032e-05,4.3185e-05,-3.1189e-05,-2.1593e-05,-1.3915e-05
118.0,1.1902e-07,-0.61157,-0.61157,0.0,-5.1342e-05,2.879e-05,-0.00017898,0.00022024,2.3032e-05,4.3665e-05,-3.1189e-05,-2.2072e-05,-1.3435e-05
118.5,1.2207e-07,-0.61127,-0.61127,0.0,-5.1342e-05,2.879e-05,-0.00017802,0.00021976,2.3032e-05,4.4625e-05,-3.1669e-05,-2.3032e-05,-1.2956e-05
119.0,1.0986e-07,-0.61127,-0.61127,0.0,-5.1822e-05,2.879e-05,-0.00017802,0.00021833,2.3032e-05,4.5105e-05,-3.2149e-05,-2.3512e-05,-1.2476e-05
119.5,9.1553e-08,-0.61096,-0.61096,0.0,-5.2782e-05,2.879e-05,-0.0001785,0.00021689,2.3032e-05,4.5105e-05,-3.2149e-05,-2.3512e-05,-1.2476e-05
120.0,8.8501e-08,-0.61096,-0.61096,0.0,-5.2782e-05,2.879e-05,-0.0001785,0.00021593,2.3032e-05,4.5584e-05,-3.2149e-05,-2.3992e-05,-1.1996e-05
120.5,1.1597e-07,-0.61066,-0.61066,0.0,-5.0863e-05,2.927e-05,-0.00017754,0.00021545,2.3992e-05,4.5584e-05,-3.1189e-05,-2.3992e-05,-1.2476e-05
121.0,1.0986e-07,-0.61066,-0.61066,0.0,-4.9903e-05,2.927e-05,-0.00017658,0.00021449,2.3512e-05,4.5105e-05,-3.1669e-05,-2.3992e-05,-1.2956e-05
121.5,1.1902e-07,-0.61035,-0.61035,0.0,-4.8943e-05,2.879e-05,-0.00017514,0.00021449,2.3032e-05,4.5584e-05,-3.1669e-05,-2.4472e-05,-1.2956e-05
122.01,1.1597e-07,-0.61005,-0.61005,0.0,-4.8463e-05,2.879e-05,-0.00017466,0.00021353,2.3032e-05,4.5105e-05,-3.1189e-05,-2.4951e-05,-1.2956e-05
122.5,1.2207e-07,-0.60974,-0.60974,0.0,-4.8463e-05,2.879e-05,-0.0001737,0.00021305,2.3032e-05,4.5584e-05,-3.1189e-05,-2.5431e-05,-1.2476e-05
123.01,1.0986e-07,-0.60944,-0.60944,0.0,-4.7984e-05,2.879e-05,-0.0001737,0.00021209,2.2552e-05,4.5105e-05,-3.1189e-05,-2.5911e-05,-1.2476e-05
123.5,1.0376e-07,-0.60944,-0.60944,0.0,-4.7984e-05,2.879e-05,-0.00017322,0.00021113,2.3032e-05,4.4625e-05,-3.1669e-05,-2.6391e-05,-1.1996e-05
124.0,1.1292e-07,-0.60944,-0.60944,0.0,-4.7024e-05,2.879e-05,-0.00017322,0.00021065,2.3032e-05,4.5105e-05,-3.1669e-05,-2.6391e-05,-1.1516e-05
124.5,1.0376e-07,-0.60913,-0.60913,0.0,-4.6544e-05,2.831e-05,-0.0001737,0.00021065,2.3032e-05,4.5105e-05,-3.1189e-05,-2.7351e-05,-1.1996e-05
125.01,9.7656e-08,-0.60913,-0.60913,0.0,-4.6064e-05,2.783e-05,-0.00017418,0.00020969,2.3032e-05,4.5584e-05,-3.071e-05,-2.783e-05,-1.1996e-05
125.5,9.7656e-08,-0.60913,-0.60913,0.0,-4.6064e-05,2.831e-05,-0.00017466,0.00020921,2.3512e-05,4.5584e-05,-3.071e-05,-2.831e-05,-1.1516e-05
126.01,7.3242e-08,-0.60883,-0.60883,0.0,-4.6544e-05,2.831e-05,-0.00017514,0.00020825,2.3512e-05,4.5584e-05,-3.1189e-05,-2.975e-05,-1.1516e-05
126.5,6.4087e-08,-0.60852,-0.60852,0.0,-4.6544e-05,2.879e-05,-0.00017562,0.00020777,2.3512e-05,4.5105e-05,-3.023e-05,-3.1189e-05,-1.1516e-05
127.01,4.8828e-08,-0.60852,-0.60852,0.0,-4.6544e-05,2.831e-05,-0.00017562,0.00020681,2.3032e-05,4.5584e-05,-3.023e-05,-3.2149e-05,-1.1516e-05
127.5,3.9673e-08,-0.60822,-0.60822,0.0,-4.6544e-05,2.831e-05,-0.0001761,0.00020681,2.2072e-05,4.5584e-05,-2.975e-05,-3.3109e-05,-1.1036e-05
128.01,1.8311e-08,-0.60822,-0.60822,0.0,-4.7024e-05,2.7351e-05,-0.0001761,0.00020585,2.1593e-05,4.5584e-05,-2.927e-05,-3.4068e-05,-1.1036e-05
128.5,9.1553e-09,-0.60791,-0.60791,0.0,-4.7024e-05,2.6391e-05,-0.0001761,0.00020585,2.1113e-05,4.6064e-05,-2.927e-05,-3.5028e-05,-1.0556e-05
129.01,-3.0518e-09,-0.60791,-0.60791,0.0,-4.6544e-05,2.5911e-05,-0.0001761,0.00020537,2.1113e-05,4.6544e-05,-3.071e-05,-3.5988e-05,-1.0077e-05
129.5,-1.8311e-08,-0.6076,-0.6076,0.0,-4.6064e-05,2.5431e-05,-0.0001761,0.00020489,2.0633e-05,4.6544e-05,-3.1669e-05,-3.6947e-05,-9.5967e-06
130.01,-3.9673e-08,-0.6076,-0.6076,0.0,-4.6544e-05,2.4951e-05,-0.00017562,0.00020249,2.0633e-05,4.7024e-05,-3.2629e-05,-3.7427e-05,-9.1169e-06
130.5,-6.4087e-08,-0.6073,-0.6073,0.0,-4.7984e-05,2.4472e-05,-0.00017514,0.00020057,2.0153e-05,4.7984e-05,-3.4068e-05,-3.7907e-05,-8.1572e-06
131.01,-6.1035e-08,-0.6073,-0.6073,0.0,-4.8943e-05,2.4472e-05,-0.0001737,0.00019865,2.0153e-05,4.9423e-05,-3.4548e-05,-3.8387e-05,-6.7177e-06
131.5,-5.7983e-08,-0.60699,-0.60699,0.0,-4.9423e-05,2.3992e-05,-0.00017274,0.00019721,2.0153e-05,5.0383e-05,-3.5028e-05,-3.8387e-05,-5.2782e-06
132.01,-5.7983e-08,-0.60669,-0.60669,0.0,-4.9903e-05,2.3512e-05,-0.00017226,0.00019625,2.0633e-05,5.0863e-05,-3.5508e-05,-3.7907e-05,-4.7984e-06
132.5,-6.1035e-08,-0.60669,-0.60669,0.0,-4.9903e-05,2.3032e-05,-0.0001713,0.00019481,2.1113e-05,5.1822e-05,-3.6468e-05,-3.8387e-05,-4.3185e-06
133.01,-4.8828e-08,-0.60638,-0.60638,0.0,-4.9903e-05,2.3992e-05,-0.0001713,0.00019385,2.2552e-05,5.1822e-05,-3.6468e-05,-3.8387e-05,-3.8387e-06
133.5,-3.6621e-08,-0.60638,-0.60638,0.0,-5.0383e-05,2.4951e-05,-0.00017034,0.00019241,2.3512e-05,5.2302e-05,-3.6947e-05,-3.8387e-05,-2.879e-06
134.01,-3.0518e-08,-0.60608,-0.60608,0.0,-5.1342e-05,2.5911e-05,-0.00016986,0.00019049,2.3992e-05,5.3262e-05,-3.6468e-05,-3.8387e-05,-2.3992e-06
134.5,-2.4414e-08,-0.60608,-0.60608,0.0,-5.2302e-05,2.6391e-05,-0.00016938,0.00019002,2.4472e-05,5.3742e-05,-3.6468e-05,-3.8387e-05,-1.9193e-06
135.01,-3.0518e-09,-0.60608,-0.60608,0.0,-5.3262e-05,2.6391e-05,-0.00016842,0.00019002,2.4951e-05,5.4701e-05,-3.5508e-05,-3.8387e-05,-9.5967e-07
135.5,9.1553e-09,-0.60608,-0.60608,0.0,-5.2302e-05,2.6871e-05,-0.00016794,0.00019002,2.4951e-05,5.4701e-05,-3.5508e-05,-3.8867e-05,-4.7984e-07
136.01,3.3569e-08,-0.60577,-0.60577,0.0,-5.1342e-05,2.7351e-05,-0.00016794,0.00019049,2.5431e-05,5.4701e-05,-3.4548e-05,-3.9347e-05,4.7984e-07
136.5,4.2725e-08,-0.60547,-0.60547,0.0,-5.0863e-05,2.6871e-05,-0.00016746,0.00019049,2.5431e-05,5.5181e-05,-3.4068e-05,-3.9347e-05,4.7984e-07
137.01,6.7139e-08,-0.60547,-0.60547,0.0,-4.9903e-05,2.6871e-05,-0.00016698,0.00019049,2.5911e-05,5.6141e-05,-3.4068e-05,-3.9347e-05,1.4395e-06
137.5,6.7139e-08,-0.60516,-0.60516,0.0,-4.9903e-05,2.6871e-05,-0.0001665,0.00019002,2.5911e-05,5.6141e-05,-3.4068e-05,-3.9826e-05,1.9193e-06
